 H=     400.000000000000000000 XMU=       0.000000000000000000 RR=    6778.136999999999716238 THETAR=       1.570796326794896558
 H=     400.000000000000000000 XMU=       0.000000000000000000 RR=    6778.136999999999716238 THETAR=       1.570796326794896558
 H=     400.000000000000000000 XMU=       0.000000000000000000 RR=    6778.136999999999716238 THETAR=       1.570796326794896558
 H=     400.000000000000000000 XMU=       0.000000000000000000 RR=    6778.136999999999716238 THETAR=       1.570796326794896558
 H=     400.000000000000000000 XMU=       0.000000000000000000 RR=    6778.136999999999716238 THETAR=       1.570796326794896558
 H=     400.000000000000000000 XMU=       0.523599999999999954 RR=    6772.822811113403986383 THETAR=       1.049928448256976399
 H=     400.000000000000000000 XMU=       0.523599999999999954 RR=    6772.822811113403986383 THETAR=       1.049928448256976399
 H=     400.000000000000000000 XMU=       0.523599999999999954 RR=    6772.822811113403986383 THETAR=       1.049928448256976399
 H=     400.000000000000000000 XMU=       0.523599999999999954 RR=    6772.822811113403986383 THETAR=       1.049928448256976399
 H=     400.000000000000000000 XMU=       0.523599999999999954 RR=    6772.822811113403986383 THETAR=       1.049928448256976399
 H=     400.000000000000000000 XMU=       1.047199999999999909 RR=    6762.130581734822953877 THETAR=       0.526337355612604418
 H=     400.000000000000000000 XMU=       1.047199999999999909 RR=    6762.130581734822953877 THETAR=       0.526337355612604418
 H=     400.000000000000000000 XMU=       1.047199999999999909 RR=    6762.130581734822953877 THETAR=       0.526337355612604418
 H=     400.000000000000000000 XMU=       1.047199999999999909 RR=    6762.130581734822953877 THETAR=       0.526337355612604418
 H=     400.000000000000000000 XMU=       1.047199999999999909 RR=    6762.130581734822953877 THETAR=       0.526337355612604418
 H=     400.000000000000000000 XMU=       1.570799999999999974 RR=    6756.752314245457455399 THETAR=       0.000003696479251029
 H=     400.000000000000000000 XMU=       1.570799999999999974 RR=    6756.752314245457455399 THETAR=       0.000003696479251029
 H=     400.000000000000000000 XMU=       1.570799999999999974 RR=    6756.752314245457455399 THETAR=       0.000003696479251029
 H=     400.000000000000000000 XMU=       1.570799999999999974 RR=    6756.752314245457455399 THETAR=       0.000003696479251029
 H=     400.000000000000000000 XMU=       1.570799999999999974 RR=    6756.752314245457455399 THETAR=       0.000003696479251029
 H=     400.000000000000000000 XMU=       0.785399999999999987 RR=    6767.487382126706506824 THETAR=       0.788556242745532043
 H=     400.000000000000000000 XMU=       0.785399999999999987 RR=    6767.487382126706506824 THETAR=       0.788556242745532043
 H=     400.000000000000000000 XMU=       0.785399999999999987 RR=    6767.487382126706506824 THETAR=       0.788556242745532043
 H=     400.000000000000000000 XMU=       0.785399999999999987 RR=    6767.487382126706506824 THETAR=       0.788556242745532043
 H=     400.000000000000000000 XMU=       0.785399999999999987 RR=    6767.487382126706506824 THETAR=       0.788556242745532043
 H=    1000.000000000000000000 XMU=       0.000000000000000000 RR=    7378.136999999999716238 THETAR=       1.570796326794896558
 H=    1000.000000000000000000 XMU=       0.000000000000000000 RR=    7378.136999999999716238 THETAR=       1.570796326794896558
 H=    1000.000000000000000000 XMU=       0.000000000000000000 RR=    7378.136999999999716238 THETAR=       1.570796326794896558
 H=    1000.000000000000000000 XMU=       0.000000000000000000 RR=    7378.136999999999716238 THETAR=       1.570796326794896558
 H=    1000.000000000000000000 XMU=       0.000000000000000000 RR=    7378.136999999999716238 THETAR=       1.570796326794896558
 H=    1000.000000000000000000 XMU=       0.523599999999999954 RR=    7372.820754005995695479 THETAR=       1.049706108543851490
 H=    1000.000000000000000000 XMU=       0.523599999999999954 RR=    7372.820754005995695479 THETAR=       1.049706108543851490
 H=    1000.000000000000000000 XMU=       0.523599999999999954 RR=    7372.820754005995695479 THETAR=       1.049706108543851490
 H=    1000.000000000000000000 XMU=       0.523599999999999954 RR=    7372.820754005995695479 THETAR=       1.049706108543851490
 H=    1000.000000000000000000 XMU=       0.523599999999999954 RR=    7372.820754005995695479 THETAR=       1.049706108543851490
 H=    1000.000000000000000000 XMU=       1.047199999999999909 RR=    7362.128511458650791610 THETAR=       0.526113967058283172
 H=    1000.000000000000000000 XMU=       1.047199999999999909 RR=    7362.128511458650791610 THETAR=       0.526113967058283172
 H=    1000.000000000000000000 XMU=       1.047199999999999909 RR=    7362.128511458650791610 THETAR=       0.526113967058283172
 H=    1000.000000000000000000 XMU=       1.047199999999999909 RR=    7362.128511458650791610 THETAR=       0.526113967058283172
 H=    1000.000000000000000000 XMU=       1.047199999999999909 RR=    7362.128511458650791610 THETAR=       0.526113967058283172
 H=    1000.000000000000000000 XMU=       1.570799999999999974 RR=    7356.752314245456545905 THETAR=       0.000003694586586234
 H=    1000.000000000000000000 XMU=       1.570799999999999974 RR=    7356.752314245456545905 THETAR=       0.000003694586586234
 H=    1000.000000000000000000 XMU=       1.570799999999999974 RR=    7356.752314245456545905 THETAR=       0.000003694586586234
 H=    1000.000000000000000000 XMU=       1.570799999999999974 RR=    7356.752314245456545905 THETAR=       0.000003694586586234
 H=    1000.000000000000000000 XMU=       1.570799999999999974 RR=    7356.752314245456545905 THETAR=       0.000003694586586234
 H=    1000.000000000000000000 XMU=       0.785399999999999987 RR=    7367.484630559715697018 THETAR=       0.788298903024964748
 H=    1000.000000000000000000 XMU=       0.785399999999999987 RR=    7367.484630559715697018 THETAR=       0.788298903024964748
 H=    1000.000000000000000000 XMU=       0.785399999999999987 RR=    7367.484630559715697018 THETAR=       0.788298903024964748
 H=    1000.000000000000000000 XMU=       0.785399999999999987 RR=    7367.484630559715697018 THETAR=       0.788298903024964748
 H=    1000.000000000000000000 XMU=       0.785399999999999987 RR=    7367.484630559715697018 THETAR=       0.788298903024964748
 H=   35786.000000000000000000 XMU=       0.000000000000000000 RR=   42164.137000000002444722 THETAR=       1.570796326794896558
 H=   35786.000000000000000000 XMU=       0.000000000000000000 RR=   42164.137000000002444722 THETAR=       1.570796326794896558
 H=   35786.000000000000000000 XMU=       0.000000000000000000 RR=   42164.137000000002444722 THETAR=       1.570796326794896558
 H=   35786.000000000000000000 XMU=       0.000000000000000000 RR=   42164.137000000002444722 THETAR=       1.570796326794896558
 H=   35786.000000000000000000 XMU=       0.000000000000000000 RR=   42164.137000000002444722 THETAR=       1.570796326794896558
 H=   35786.000000000000000000 XMU=       0.523599999999999954 RR=   42158.801594182572443970 THETAR=       1.047635242310396064
 H=   35786.000000000000000000 XMU=       0.523599999999999954 RR=   42158.801594182572443970 THETAR=       1.047635242310396064
 H=   35786.000000000000000000 XMU=       0.523599999999999954 RR=   42158.801594182572443970 THETAR=       1.047635242310396064
 H=   35786.000000000000000000 XMU=       0.523599999999999954 RR=   42158.801594182572443970 THETAR=       1.047635242310396064
 H=   35786.000000000000000000 XMU=       0.523599999999999954 RR=   42158.801594182572443970 THETAR=       1.047635242310396064
 H=   35786.000000000000000000 XMU=       1.047199999999999909 RR=   42148.109254539092944469 THETAR=       0.524036089633823421
 H=   35786.000000000000000000 XMU=       1.047199999999999909 RR=   42148.109254539092944469 THETAR=       0.524036089633823421
 H=   35786.000000000000000000 XMU=       1.047199999999999909 RR=   42148.109254539092944469 THETAR=       0.524036089633823421
 H=   35786.000000000000000000 XMU=       1.047199999999999909 RR=   42148.109254539092944469 THETAR=       0.524036089633823421
 H=   35786.000000000000000000 XMU=       1.047199999999999909 RR=   42148.109254539092944469 THETAR=       0.524036089633823421
 H=   35786.000000000000000000 XMU=       1.570799999999999974 RR=   42142.752314245451998431 THETAR=       0.000003676935123808
 H=   35786.000000000000000000 XMU=       1.570799999999999974 RR=   42142.752314245451998431 THETAR=       0.000003676935123808
 H=   35786.000000000000000000 XMU=       1.570799999999999974 RR=   42142.752314245451998431 THETAR=       0.000003676935123808
 H=   35786.000000000000000000 XMU=       1.570799999999999974 RR=   42142.752314245451998431 THETAR=       0.000003676935123808
 H=   35786.000000000000000000 XMU=       1.570799999999999974 RR=   42142.752314245451998431 THETAR=       0.000003676935123808
 H=   35786.000000000000000000 XMU=       0.785399999999999987 RR=   42153.459019511734368280 THETAR=       0.785903631702993044
 H=   35786.000000000000000000 XMU=       0.785399999999999987 RR=   42153.459019511734368280 THETAR=       0.785903631702993044
 H=   35786.000000000000000000 XMU=       0.785399999999999987 RR=   42153.459019511734368280 THETAR=       0.785903631702993044
 H=   35786.000000000000000000 XMU=       0.785399999999999987 RR=   42153.459019511734368280 THETAR=       0.785903631702993044
 H=   35786.000000000000000000 XMU=       0.785399999999999987 RR=   42153.459019511734368280 THETAR=       0.785903631702993044
